Store_Dept_Date,Weekly_Sales
1_49_2013-01-18,11802.5403
1_52_2013-01-18,1776.6802
1_54_2013-01-18,32.9798
1_55_2013-01-18,11980.8577
1_56_2013-01-18,1067.6273
1_58_2013-01-18,2047.99
1_59_2013-01-18,580.5274
1_60_2013-01-18,791.42
1_67_2013-01-18,6349.8641
1_71_2013-01-18,2345.3673
1_72_2013-01-18,39750.2696
1_74_2013-01-18,11902.5722
1_79_2013-01-18,32525.2288
1_80_2013-01-18,18156.2671
1_81_2013-01-18,30437.2433
1_82_2013-01-18,19518.2033
1_83_2013-01-18,6813.0346
1_85_2013-01-18,2982.8462
1_87_2013-01-18,43653.4911
1_90_2013-01-18,86511.1946
1_91_2013-01-18,66978.9076
1_92_2013-01-18,100000
1_93_2013-01-18,79154.5476
1_94_2013-01-18,65960.0154
1_95_2013-01-18,99732.1352
1_96_2013-01-18,29755.6677
1_97_2013-01-18,36034.5786
1_98_2013-01-18,11618.3205
1_1_2013-01-25,17946.1876
1_2_2013-01-25,42622.7198
1_3_2013-01-25,11811.1627
1_4_2013-01-25,34675.3993
1_5_2013-01-25,20866.0161
1_6_2013-01-25,2265.6391
1_7_2013-01-25,11567.9379
1_8_2013-01-25,35363.2452
1_9_2013-01-25,14436.3833
1_10_2013-01-25,24780.4964
1_11_2013-01-25,19717.4103
1_12_2013-01-25,9295.1883
1_13_2013-01-25,37526.4465
1_14_2013-01-25,13703.9431
1_16_2013-01-25,9645.8288
1_17_2013-01-25,8088.0078
1_18_2013-01-25,1719.4844
1_19_2013-01-25,927.5777
1_20_2013-01-25,3882.563
1_21_2013-01-25,6973.369
1_22_2013-01-25,6725.7728
1_23_2013-01-25,14678.7106
1_24_2013-01-25,4091.1912
1_25_2013-01-25,6226.1966
1_26_2013-01-25,4518.3626
1_27_2013-01-25,1338.8357
1_28_2013-01-25,691.2234
1_29_2013-01-25,4187.2806
1_30_2013-01-25,2825.3123
1_31_2013-01-25,1990.543
1_32_2013-01-25,4738.1684
1_33_2013-01-25,3604.5629
1_34_2013-01-25,8088.5272
1_35_2013-01-25,1839.6016
1_36_2013-01-25,468.3505
1_37_2013-01-25,2369.8738
1_38_2013-01-25,70917.0323
1_40_2013-01-25,60453.407
1_41_2013-01-25,383.3886
1_42_2013-01-25,7801.0525
1_44_2013-01-25,4136.7798
1_46_2013-01-25,16712.6454
1_48_2013-01-25,800.58
1_49_2013-01-25,11649.4995
1_52_2013-01-25,1778.1827
1_54_2013-01-25,20.9512
1_55_2013-01-25,10554.1532
1_56_2013-01-25,1509.0002
1_58_2013-01-25,1941.81
1_59_2013-01-25,285.4761
1_60_2013-01-25,844.342
1_67_2013-01-25,5185.689
1_71_2013-01-25,2262.5623
1_72_2013-01-25,41513.8715
1_74_2013-01-25,11657.3052
1_79_2013-01-25,30412.2476
1_80_2013-01-25,17404.4711
1_81_2013-01-25,28964.5868
1_82_2013-01-25,17628.9004
1_83_2013-01-25,5882.2654
1_85_2013-01-25,2946.1535
1_87_2013-01-25,46353.1496
1_90_2013-01-25,81525.4462
1_91_2013-01-25,59561.0363
1_92_2013-01-25,100000
1_93_2013-01-25,66645.7169
1_94_2013-01-25,62319.3123
1_95_2013-01-25,99971.3002
1_96_2013-01-25,31232.0407
1_97_2013-01-25,32474.0823
1_98_2013-01-25,11142.8675
1_99_2013-01-25,59.4306
1_1_2013-02-01,26316.7886
1_2_2013-02-01,50518.9818
1_3_2013-02-01,11646.884
1_4_2013-02-01,41257.4298
1_5_2013-02-01,30518.3076
1_6_2013-02-01,4777.8294
1_7_2013-02-01,18588.3077
1_8_2013-02-01,40107.1769
1_9_2013-02-01,23168.2893
1_10_2013-02-01,35842.9093
1_11_2013-02-01,25437.0989
1_12_2013-02-01,11241.7837
1_13_2013-02-01,43100.3248
1_14_2013-02-01,16915.3183
1_16_2013-02-01,12871.1457
1_17_2013-02-01,10237.7912
1_18_2013-02-01,4869.4945
1_19_2013-02-01,1011.9666
1_20_2013-02-01,4546.1615
1_21_2013-02-01,8246.4194
1_22_2013-02-01,10228.9054
1_23_2013-02-01,21487.0842
1_24_2013-02-01,5867.6641
1_25_2013-02-01,10428.0643
1_26_2013-02-01,7418.9352
1_27_2013-02-01,1675.9742
1_28_2013-02-01,666.96
1_29_2013-02-01,5297.8794
1_30_2013-02-01,3437.4658
1_31_2013-02-01,2157.0275
1_32_2013-02-01,8479.5693
1_33_2013-02-01,6255.244
1_34_2013-02-01,13401.7151
1_35_2013-02-01,2686.2425
1_36_2013-02-01,1296.9633
1_37_2013-02-01,3216.8468
1_38_2013-02-01,85370.9457
1_40_2013-02-01,66934.2332
1_41_2013-02-01,450.9073
1_42_2013-02-01,9056.4687
1_44_2013-02-01,5006.4201
1_45_2013-02-01,21.7229
1_46_2013-02-01,21381.0894
1_48_2013-02-01,1005.2991
1_49_2013-02-01,12610.2215
1_52_2013-02-01,2343.1606
1_54_2013-02-01,49.317
1_55_2013-02-01,14284.6123
1_56_2013-02-01,2985.7827
1_58_2013-02-01,3175.5439
1_59_2013-02-01,213.9766
1_60_2013-02-01,1166.566
1_67_2013-02-01,7588.0438
1_71_2013-02-01,4848.4372
1_72_2013-02-01,60364.3742
1_74_2013-02-01,13233.0709
1_79_2013-02-01,44458.1214
1_80_2013-02-01,18663.8027
1_81_2013-02-01,32531.77
1_82_2013-02-01,20923.6845
1_83_2013-02-01,6164.4247
1_85_2013-02-01,3021.1572
1_87_2013-02-01,62935.7019
1_90_2013-02-01,89131.425
1_91_2013-02-01,64444.4812
1_92_2013-02-01,100000
1_93_2013-02-01,77023.4198
1_94_2013-02-01,63228.9544
1_95_2013-02-01,100000
1_96_2013-02-01,34089.6036
1_97_2013-02-01,34275.7826
1_98_2013-02-01,13143.9264
1_99_2013-02-01,384.0711
1_1_2013-02-08,38541.5529
1_2_2013-02-08,50883.2741
1_3_2013-02-08,13829.0815
1_4_2013-02-08,40905.6335
1_5_2013-02-08,31732.5994
1_6_2013-02-08,5684.9715
1_7_2013-02-08,19517.9377
1_8_2013-02-08,39251.4154
1_9_2013-02-08,22637.1055
1_10_2013-02-08,34876.6461
1_11_2013-02-08,25675.5803
1_12_2013-02-08,11405.3467
1_13_2013-02-08,42697.3094
1_14_2013-02-08,16984.6298
1_16_2013-02-08,14427.8505
1_17_2013-02-08,9760.2059
1_18_2013-02-08,12407.8859
1_19_2013-02-08,1123.421
1_20_2013-02-08,5172.3803
1_21_2013-02-08,8113.2212
1_22_2013-02-08,10638.1118
1_23_2013-02-08,21904.5594
1_24_2013-02-08,5899.7038
1_25_2013-02-08,10445.5418
1_26_2013-02-08,8388.6624
1_27_2013-02-08,1832.9438
1_28_2013-02-08,719.3506
1_29_2013-02-08,5747.7891
1_30_2013-02-08,3898.2738
1_31_2013-02-08,2029.5592
1_32_2013-02-08,9265.3724
1_33_2013-02-08,6417.7152
1_34_2013-02-08,13970.8396
1_35_2013-02-08,2936.1677
1_36_2013-02-08,1473.7349
1_37_2013-02-08,3222.735
1_38_2013-02-08,84688.1565
1_40_2013-02-08,65791.3026
1_41_2013-02-08,643.1276
1_42_2013-02-08,8935.7194
1_44_2013-02-08,5465.458
1_45_2013-02-08,33.0262
1_46_2013-02-08,21757.9661
1_48_2013-02-08,766.1892
1_49_2013-02-08,13583.1944
1_52_2013-02-08,2448.8424
1_55_2013-02-08,14738.1008
1_56_2013-02-08,3492.2122
1_58_2013-02-08,2930.3371
1_59_2013-02-08,213.1161
1_60_2013-02-08,1144.51
1_67_2013-02-08,11561.1566
1_71_2013-02-08,5606.8306
1_72_2013-02-08,76461.9253
1_74_2013-02-08,12778.0827
1_79_2013-02-08,44179.8097
1_80_2013-02-08,19385.0637
1_81_2013-02-08,32307.2742
1_82_2013-02-08,21045.3666
1_83_2013-02-08,6335.6728
1_85_2013-02-08,3208.4559
1_87_2013-02-08,59590.8557
1_90_2013-02-08,91601.2291
1_91_2013-02-08,73298.6875
1_92_2013-02-08,100000
1_93_2013-02-08,78949.0433
1_94_2013-02-08,65875.9017
1_95_2013-02-08,100000
1_96_2013-02-08,34886.2353
1_97_2013-02-08,36517.9341
1_98_2013-02-08,14301.8847
1_99_2013-02-08,2016.7405
1_1_2013-02-15,35066.6831
1_2_2013-02-15,47435.5228
1_3_2013-02-15,13718.8896
1_4_2013-02-15,36779.764
1_5_2013-02-15,35602.4827
1_6_2013-02-15,4555.4166
1_7_2013-02-15,18017.768
1_8_2013-02-15,37164.0927
1_9_2013-02-15,21719.3738
1_10_2013-02-15,35901.8172
1_11_2013-02-15,24058.9627
1_12_2013-02-15,9204.395
1_13_2013-02-15,39134.5882
1_14_2013-02-15,17154.2566
1_16_2013-02-15,15044.638
1_17_2013-02-15,10302.7686
1_18_2013-02-15,14692.4791
1_19_2013-02-15,934.1805
1_20_2013-02-15,5256.4922
1_21_2013-02-15,8027.7749
1_22_2013-02-15,10299.0077
1_23_2013-02-15,21817.9963
1_24_2013-02-15,5988.9945
1_25_2013-02-15,10881.4971
1_26_2013-02-15,8020.0891
1_27_2013-02-15,1933.3641
1_28_2013-02-15,710.1994
1_29_2013-02-15,5789.6621
1_30_2013-02-15,3583.1775
1_31_2013-02-15,2068.2341
1_32_2013-02-15,11048.4413
1_33_2013-02-15,6470.3681
1_34_2013-02-15,14155.721
1_35_2013-02-15,2619.8314
1_36_2013-02-15,1865.5197
1_37_2013-02-15,3046.8741
1_38_2013-02-15,81582.0907
1_40_2013-02-15,61694.766
1_41_2013-02-15,577.3257
1_42_2013-02-15,8368.7062
1_44_2013-02-15,5441.2075
1_45_2013-02-15,28.9688
1_46_2013-02-15,22231.3687
1_48_2013-02-15,1005.02
1_49_2013-02-15,12763.1555
1_52_2013-02-15,2114.8137
1_54_2013-02-15,102.73
1_55_2013-02-15,15329.5712
1_56_2013-02-15,4030.9146
1_58_2013-02-15,2895.7352
1_59_2013-02-15,199.2042
1_60_2013-02-15,880.27
1_67_2013-02-15,9905.7405
1_71_2013-02-15,4807.592
1_72_2013-02-15,68825.2863
1_74_2013-02-15,12861.8575
1_79_2013-02-15,34109.3639
1_80_2013-02-15,19090.6379
1_81_2013-02-15,31242.5504
1_82_2013-02-15,21006.3476
1_83_2013-02-15,6724.0616
1_85_2013-02-15,3695.6278
1_87_2013-02-15,51389.4056
1_90_2013-02-15,90415.6453
1_91_2013-02-15,72846.081
1_92_2013-02-15,100000
1_93_2013-02-15,77194.5872
1_94_2013-02-15,67035.9695
1_95_2013-02-15,100000
1_96_2013-02-15,31954.0861
1_97_2013-02-15,36615.9837
1_98_2013-02-15,13322.8547
1_99_2013-02-15,511.1814
1_1_2013-02-22,30080.949
1_2_2013-02-22,47533.6529
1_3_2013-02-22,12813.5542
1_4_2013-02-22,36538.4213
1_5_2013-02-22,33398.8369
1_6_2013-02-22,4321.544
1_7_2013-02-22,16943.9872
1_8_2013-02-22,37046.6275
1_9_2013-02-22,22673.0299
1_10_2013-02-22,35777.3083
1_11_2013-02-22,23315.0068
1_12_2013-02-22,9245.5305
1_13_2013-02-22,39421.7736
1_14_2013-02-22,17293.0185
1_16_2013-02-22,15118.9821
1_17_2013-02-22,10186.0669
1_18_2013-02-22,9347.4353
1_19_2013-02-22,877.8903
1_20_2013-02-22,5228.4532
1_21_2013-02-22,7726.0646
1_22_2013-02-22,9172.2079
1_23_2013-02-22,21602.9087
1_24_2013-02-22,5764.78
1_25_2013-02-22,11028.0746
1_26_2013-02-22,7598.7302
1_27_2013-02-22,1716.9844
1_28_2013-02-22,713.6201
1_29_2013-02-22,5444.2341
1_30_2013-02-22,3495.2833
1_31_2013-02-22,1936.2835
1_32_2013-02-22,7796.4993
1_33_2013-02-22,6441.4281
1_34_2013-02-22,14157.5974
1_35_2013-02-22,2468.8358
1_36_2013-02-22,1423.3225
1_37_2013-02-22,2728.2494
1_38_2013-02-22,80867.592
1_40_2013-02-22,61916.4577
1_41_2013-02-22,644.1398
1_42_2013-02-22,8269.652
1_44_2013-02-22,5456.2719
1_45_2013-02-22,23.2994
1_46_2013-02-22,21265.7518
1_48_2013-02-22,1764.67
1_49_2013-02-22,12445.4537
1_52_2013-02-22,1861.0777
1_54_2013-02-22,59.9442
1_55_2013-02-22,13096.4756
1_56_2013-02-22,3878.189
1_58_2013-02-22,2931.4119
1_59_2013-02-22,193.2836
1_60_2013-02-22,807.614
1_67_2013-02-22,7383.5276
1_71_2013-02-22,4685.0096
1_72_2013-02-22,61399.9723
1_74_2013-02-22,11785.4988
1_79_2013-02-22,30918.4311
1_80_2013-02-22,18334.7413
1_81_2013-02-22,30347.9737
1_82_2013-02-22,20049.9486
1_83_2013-02-22,6439.8239
1_85_2013-02-22,2946.8062
1_87_2013-02-22,51191.062
1_90_2013-02-22,84704.6984
1_91_2013-02-22,62143.9023
1_92_2013-02-22,100000
1_93_2013-02-22,72797.8712
1_94_2013-02-22,64803.8421
1_95_2013-02-22,100000
1_96_2013-02-22,32202.1981
1_97_2013-02-22,34120.2133
1_98_2013-02-22,12973.9227
1_1_2013-03-01,21543.7791
1_2_2013-03-01,48949.0782
1_3_2013-03-01,10757.6827
1_4_2013-03-01,37598.2229
1_5_2013-03-01,28859.0676
1_6_2013-03-01,3972.1675
1_7_2013-03-01,17853.3824
1_8_2013-03-01,38173.3971
1_9_2013-03-01,29987.1117
1_10_2013-03-01,34495.4741
1_11_2013-03-01,23099.9006
1_12_2013-03-01,9474.6543
1_13_2013-03-01,39660.9845
1_14_2013-03-01,17272.6841
1_16_2013-03-01,18545.9489
1_17_2013-03-01,10179.567
1_18_2013-03-01,1097.2315
1_19_2013-03-01,1174.4546
1_20_2013-03-01,5978.1617
1_21_2013-03-01,7742.0648
1_22_2013-03-01,10106.3217
1_23_2013-03-01,21902.1624
1_24_2013-03-01,6437.7399
1_25_2013-03-01,11874.5013
1_26_2013-03-01,6776.0371
1_27_2013-03-01,1652.8799
1_28_2013-03-01,700.073
1_29_2013-03-01,5262.2856
1_30_2013-03-01,3942.4739
1_31_2013-03-01,2141.4495
1_32_2013-03-01,7278.351
1_33_2013-03-01,5890.6157
1_34_2013-03-01,12053.7432
1_35_2013-03-01,2596.9012
1_36_2013-03-01,1124.8823
1_37_2013-03-01,3109.4356
1_38_2013-03-01,84977.9883
1_40_2013-03-01,65916.3107
1_41_2013-03-01,679.7549
1_42_2013-03-01,8249.2553
1_44_2013-03-01,4237.6327
1_46_2013-03-01,20609.0713
1_47_2013-03-01,-169.0651
1_48_2013-03-01,978.413
1_49_2013-03-01,12655.9531
1_52_2013-03-01,1959.306
1_54_2013-03-01,24.1604
1_55_2013-03-01,13821.3833
1_56_2013-03-01,6815.0929
1_58_2013-03-01,4441.92
1_59_2013-03-01,279.8395
1_60_2013-03-01,1256.574
1_67_2013-03-01,7762.5752
1_71_2013-03-01,3375.7071
1_72_2013-03-01,54251.6439
1_74_2013-03-01,11878.2012
1_79_2013-03-01,39577.4523
1_80_2013-03-01,18893.7632
1_81_2013-03-01,30640.0418
1_82_2013-03-01,20701.1371
1_83_2013-03-01,7937.6337
1_85_2013-03-01,3053.6079
1_87_2013-03-01,60407.534
1_90_2013-03-01,85219.9371
1_91_2013-03-01,62761.8356
1_92_2013-03-01,100000
1_93_2013-03-01,71861.7472
1_94_2013-03-01,65493.4413
1_95_2013-03-01,100000
1_96_2013-03-01,32542.2913
1_97_2013-03-01,34708.1792
1_98_2013-03-01,12103.8506
1_1_2013-03-08,21781.0174
1_2_2013-03-08,48403.5448
1_3_2013-03-08,11664.6854
1_4_2013-03-08,39846.1654
1_5_2013-03-08,27678.5364
1_6_2013-03-08,3897.3464
1_7_2013-03-08,18976.5995
1_8_2013-03-08,37998.6664
1_9_2013-03-08,30107.6779
1_10_2013-03-08,32990.1099
1_11_2013-03-08,26121.6883
1_12_2013-03-08,9491.4061
1_13_2013-03-08,39335.6107
1_14_2013-03-08,15195.7331
1_16_2013-03-08,23645.7082
1_17_2013-03-08,10027.3628
1_18_2013-03-08,1788.1558
1_19_2013-03-08,1063.0611
1_20_2013-03-08,4416.3657
1_21_2013-03-08,7534.552
1_22_2013-03-08,9420.3231
1_23_2013-03-08,20722.6681
1_24_2013-03-08,4780.222
1_25_2013-03-08,11060.9414
1_26_2013-03-08,6901.6426
1_27_2013-03-08,1555.2627
1_28_2013-03-08,687.4289
1_29_2013-03-08,5100.7467
1_30_2013-03-08,3816.335
1_31_2013-03-08,1920.8073
1_32_2013-03-08,7132.2986
1_33_2013-03-08,5522.8981
1_34_2013-03-08,14444.7533
1_35_2013-03-08,2561.6264
1_36_2013-03-08,1197.8249
1_37_2013-03-08,2975.8559
1_38_2013-03-08,84944.6277
1_40_2013-03-08,64390.3698
1_41_2013-03-08,581.6884
1_42_2013-03-08,8288.6591
1_44_2013-03-08,4389.6944
1_46_2013-03-08,20801.7605
1_48_2013-03-08,1202.5299
1_49_2013-03-08,12578.0584
1_52_2013-03-08,2042.846
1_55_2013-03-08,13028.3789
1_56_2013-03-08,7436.9265
1_58_2013-03-08,3935.81
1_59_2013-03-08,200.6216
1_60_2013-03-08,1170.382
1_67_2013-03-08,6216.4189
1_71_2013-03-08,3423.1421
1_72_2013-03-08,47385.0714
1_74_2013-03-08,12194.6154
1_79_2013-03-08,39648.4761
1_80_2013-03-08,19512.5361
1_81_2013-03-08,31051.3531
1_82_2013-03-08,20464.5409
1_83_2013-03-08,7171.47
1_85_2013-03-08,3326.3215
1_87_2013-03-08,53478.7411
1_90_2013-03-08,91838.5005
1_91_2013-03-08,70173.2621
1_92_2013-03-08,100000
1_93_2013-03-08,81268.9976
1_94_2013-03-08,66697.7928
1_95_2013-03-08,100000
1_96_2013-03-08,32800.6393
1_97_2013-03-08,37234.7461
1_98_2013-03-08,12908.9577
1_1_2013-03-15,23040.6817
1_2_2013-03-15,45251.5768
1_3_2013-03-15,10129.6565
1_4_2013-03-15,37027.375
1_5_2013-03-15,25892.3635
1_6_2013-03-15,3755.2961
1_7_2013-03-15,19655.0484
1_8_2013-03-15,37186.8461
1_9_2013-03-15,32025.3342
1_10_2013-03-15,32704.4582
1_11_2013-03-15,22675.0814
1_12_2013-03-15,12054.253
1_13_2013-03-15,38265.3946
1_14_2013-03-15,14243.2826
1_16_2013-03-15,32428.6195
1_17_2013-03-15,10157.6331
1_18_2013-03-15,2623.4898
1_19_2013-03-15,1255.5066
1_20_2013-03-15,4426.493
1_21_2013-03-15,7712.7691
1_22_2013-03-15,9086.5767
1_23_2013-03-15,20438.8553
1_24_2013-03-15,4975.6425
1_25_2013-03-15,11324.7515
1_26_2013-03-15,7336.3636
1_27_2013-03-15,1474.859
1_28_2013-03-15,713.6966
1_29_2013-03-15,4500.0597
1_30_2013-03-15,3374.5092
1_31_2013-03-15,1955.9894
1_32_2013-03-15,7114.2355
1_33_2013-03-15,5736.6008
1_34_2013-03-15,14425.7621
1_35_2013-03-15,2666.6278
1_36_2013-03-15,1073.8426
1_37_2013-03-15,2657.8021
1_38_2013-03-15,73289.9976
1_40_2013-03-15,60353.1964
1_41_2013-03-15,606.0846
1_42_2013-03-15,8241.2107
1_44_2013-03-15,5213.2522
1_46_2013-03-15,20504.2805
1_48_2013-03-15,1074.15
1_49_2013-03-15,12373.7601
1_52_2013-03-15,2223.4656
1_54_2013-03-15,58.6392
1_55_2013-03-15,13844.0664
1_56_2013-03-15,9995.0619
1_58_2013-03-15,3439.2925
1_59_2013-03-15,212.0792
1_60_2013-03-15,864.988
1_67_2013-03-15,6242.2864
1_71_2013-03-15,3345.344
1_72_2013-03-15,49606.696
1_74_2013-03-15,12115.5232
1_79_2013-03-15,32982.0791
1_80_2013-03-15,19896.5004
1_81_2013-03-15,31659.2038
1_82_2013-03-15,21107.7718
1_83_2013-03-15,7071.3697
1_85_2013-03-15,2939.0328
1_87_2013-03-15,48263.3005
1_90_2013-03-15,89776.6792
1_91_2013-03-15,71911.4649
1_92_2013-03-15,100000
1_93_2013-03-15,80453.1506
1_94_2013-03-15,68290.1049
1_95_2013-03-15,100000
1_96_2013-03-15,33039.7947
1_97_2013-03-15,37222.637
1_98_2013-03-15,12432.3681
1_1_2013-03-22,26591.5692
1_2_2013-03-22,48800.4125
1_3_2013-03-22,12346.6485
1_4_2013-03-22,37284.7212
1_5_2013-03-22,30788.2615
1_6_2013-03-22,4427.4465
1_7_2013-03-22,21589.005
1_8_2013-03-22,37727.0962
1_9_2013-03-22,34531.3089
1_10_2013-03-22,36114.6343
1_11_2013-03-22,25640.6691
1_12_2013-03-22,11982.7042
1_13_2013-03-22,38958.9448
1_14_2013-03-22,16556.2293
1_16_2013-03-22,44482.0273
1_17_2013-03-22,9701.3988
1_18_2013-03-22,8093.5004
1_19_2013-03-22,1135.6679
1_20_2013-03-22,5097.499
1_21_2013-03-22,7838.3545
1_22_2013-03-22,8415.6191
1_23_2013-03-22,21243.1641
1_24_2013-03-22,5486.1861
1_25_2013-03-22,12338.178
1_26_2013-03-22,7945.3746
1_27_2013-03-22,1523.9134
1_28_2013-03-22,634.5457
1_29_2013-03-22,4310.9167
1_30_2013-03-22,3461.727
1_31_2013-03-22,1643.2122
1_32_2013-03-22,8398.6983
1_33_2013-03-22,8864.3032
1_34_2013-03-22,14696.4327
1_35_2013-03-22,2716.6347
1_36_2013-03-22,1633.0372
1_37_2013-03-22,2705.6793
1_38_2013-03-22,79284.2686
1_40_2013-03-22,60395.3656
1_41_2013-03-22,573.693
1_42_2013-03-22,8206.3025
1_44_2013-03-22,5315.8995
1_46_2013-03-22,20910.5106
1_48_2013-03-22,1679.0116
1_49_2013-03-22,13176.0621
1_52_2013-03-22,2165.3845
1_54_2013-03-22,66.2922
1_55_2013-03-22,12168.8785
1_56_2013-03-22,11579.1985
1_58_2013-03-22,3493.7963
1_59_2013-03-22,200.0193
1_60_2013-03-22,793.13
1_67_2013-03-22,7481.8949
1_71_2013-03-22,3041.1947
1_72_2013-03-22,49319.3086
1_74_2013-03-22,11566.8433
1_79_2013-03-22,31335.7841
1_80_2013-03-22,19170.688
1_81_2013-03-22,32171.6188
1_82_2013-03-22,21060.0554
1_83_2013-03-22,6586.9619
1_85_2013-03-22,4000.6782
1_87_2013-03-22,49503.4103
1_90_2013-03-22,86713.7472
1_91_2013-03-22,62789.7503
1_92_2013-03-22,100000
1_93_2013-03-22,74431.5178
1_94_2013-03-22,67627.4364
1_95_2013-03-22,100000
1_96_2013-03-22,37325.0548
1_97_2013-03-22,35078.5454
1_98_2013-03-22,13703.6046
1_1_2013-03-29,27389.7788
1_2_2013-03-29,46653.5991
1_3_2013-03-29,10866.2338
1_4_2013-03-29,36465.667
1_5_2013-03-29,31666.1936
1_6_2013-03-29,4650.5613
1_7_2013-03-29,19573.8377
1_8_2013-03-29,36399.7787
1_9_2013-03-29,33608.8225
1_10_2013-03-29,36127.5173
1_11_2013-03-29,25136.36
1_12_2013-03-29,9795.2892
1_13_2013-03-29,37325.4022
1_14_2013-03-29,15929.6651
1_16_2013-03-29,26528.0209
1_17_2013-03-29,9623.4333
1_18_2013-03-29,3602.8609
1_19_2013-03-29,1034.1789
1_20_2013-03-29,5504.2025
1_21_2013-03-29,8076.3178
1_22_2013-03-29,8153.0209
1_23_2013-03-29,20926.33
1_24_2013-03-29,4707.0159
1_25_2013-03-29,12439.8787
1_26_2013-03-29,7103.8705
1_27_2013-03-29,1481.85
1_28_2013-03-29,799.3107
1_29_2013-03-29,4742.9219
1_30_2013-03-29,3558.0791
1_31_2013-03-29,1822.3788
1_32_2013-03-29,7425.7076
1_33_2013-03-29,5387.8408
1_34_2013-03-29,14374.2517
1_35_2013-03-29,2523.7997
1_36_2013-03-29,1619.3803
1_37_2013-03-29,2703.3199
1_38_2013-03-29,79882.7154
1_40_2013-03-29,58218.3297
1_41_2013-03-29,653.4479
1_42_2013-03-29,7866.1499
1_44_2013-03-29,4298.5089
1_46_2013-03-29,20545.1615
1_48_2013-03-29,888.5796
1_49_2013-03-29,12162.5965
1_52_2013-03-29,2102.6888
1_55_2013-03-29,12077.0861
1_56_2013-03-29,7830.336
1_58_2013-03-29,2982.6
1_59_2013-03-29,222.7783
1_60_2013-03-29,832
1_67_2013-03-29,7034.0269
1_71_2013-03-29,3028.6429
1_72_2013-03-29,46139.4685
1_74_2013-03-29,10865.3596
1_79_2013-03-29,30213.5477
1_80_2013-03-29,18497.0225
1_81_2013-03-29,29842.0851
1_82_2013-03-29,19257.3571
1_83_2013-03-29,5993.0844
1_85_2013-03-29,3748.3511
1_87_2013-03-29,48158.6243
1_90_2013-03-29,84086.6923
1_91_2013-03-29,59828.5714
1_92_2013-03-29,100000
1_93_2013-03-29,66690.0534
1_94_2013-03-29,64113.2234
1_95_2013-03-29,99990.4334
1_96_2013-03-29,34683.6063
1_97_2013-03-29,33558.1841
1_98_2013-03-29,13824.2746
1_99_2013-03-29,300.2089
1_1_2013-04-05,41291.9302
1_2_2013-04-05,49785.0441
1_3_2013-04-05,10925.1923
1_4_2013-04-05,40857.1334
1_5_2013-04-05,27986.8878
1_6_2013-04-05,4063.928
1_7_2013-04-05,19411.2841
1_8_2013-04-05,39761.7703
1_9_2013-04-05,32333.4146
1_10_2013-04-05,35950.4743
1_11_2013-04-05,24819.4757
1_12_2013-04-05,11629.757
1_13_2013-04-05,40932.8853
1_14_2013-04-05,17457.9518
1_16_2013-04-05,40756.4537
1_17_2013-04-05,9579.6673
1_18_2013-04-05,9308.6964
1_19_2013-04-05,1014.5964
1_20_2013-04-05,5555.2947
1_21_2013-04-05,8263.4272
1_22_2013-04-05,7326.726
1_23_2013-04-05,21519.4036
1_24_2013-04-05,5214.776
1_25_2013-04-05,11562.5098
1_26_2013-04-05,7281.9911
1_27_2013-04-05,1562.1124
1_28_2013-04-05,722.3077
1_29_2013-04-05,4819.8827
1_30_2013-04-05,3849.7852
1_31_2013-04-05,1691.9004
1_32_2013-04-05,7582.613
1_33_2013-04-05,5630.3382
1_34_2013-04-05,13647.2504
1_35_2013-04-05,2715.3048
1_36_2013-04-05,1347.7801
1_37_2013-04-05,3017.6321
1_38_2013-04-05,87819.0318
1_40_2013-04-05,63143.2763
1_41_2013-04-05,574.1077
1_42_2013-04-05,8818.0173
1_44_2013-04-05,4433.0066
1_46_2013-04-05,21211.1497
1_48_2013-04-05,1085.5898
1_49_2013-04-05,12286.0349
1_52_2013-04-05,2213.0085
1_55_2013-04-05,12459.0569
1_56_2013-04-05,11801.6764
1_58_2013-04-05,3676.1785
1_59_2013-04-05,197.6825
1_60_2013-04-05,1109.484
1_67_2013-04-05,6815.7739
1_71_2013-04-05,2396.6818
1_72_2013-04-05,43001.4975
1_74_2013-04-05,12882.4924
1_79_2013-04-05,44460.6142
1_80_2013-04-05,19296.395
1_81_2013-04-05,30902.4728
1_82_2013-04-05,20423.4187
1_83_2013-04-05,6531.9642
1_85_2013-04-05,3601.6265
1_87_2013-04-05,61658.7669
1_90_2013-04-05,90140.2612
1_91_2013-04-05,67849.4903
1_92_2013-04-05,100000
1_93_2013-04-05,81179.8281
1_94_2013-04-05,64981.4349
1_95_2013-04-05,100000
1_96_2013-04-05,34820.5178
1_97_2013-04-05,36284.6302
1_98_2013-04-05,13515.7413
1_99_2013-04-05,435.5893
1_1_2013-04-12,30019.5941
1_2_2013-04-12,45163.5018
1_3_2013-04-12,9779.1311
1_4_2013-04-12,36030.1291
1_5_2013-04-12,24308.1407
1_6_2013-04-12,3936.0333
1_7_2013-04-12,19829.4498
1_8_2013-04-12,37120.9294
1_9_2013-04-12,30142.6207
1_10_2013-04-12,30954.5965
1_11_2013-04-12,22014.937
1_12_2013-04-12,12162.9337
